epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7398757338523865,0.7960386276245117,0.0010000000474974,0.542752366065979,0.6738627552986145,0.7224633097648621,0.758048415184021,0.8305487632751465,0.5269606113433838,0.6870941519737244,0.7940900325775146
1,0.7598457336425781,0.8306019902229309,0.0010000000474974,0.4951469111442566,0.6958277225494385,0.7478817701339722,0.7182563543319702,0.8485419750213623,0.5668811202049255,0.6137149930000305,0.9151031970977784
2,0.7677308917045593,0.840297520160675,0.0010000000474974,0.480623881816864,0.7038100957870483,0.759661078453064,0.7626474499702454,0.8474807739257812,0.4902548193931579,0.6945244669914246,0.7912757992744446
3,0.7694879174232483,0.8446066379547119,0.0010000000474974,0.47302920699119566,0.7061079740524292,0.7609010338783264,0.7860428094863892,0.8555636405944824,0.4745506644248962,0.7689969539642334,0.7120075225830078
4,0.7685022354125977,0.8475527167320251,0.0010000000474974,0.4679766702651977,0.7039297819137573,0.7625542283058167,0.7562487721443176,0.8599888682365417,0.4909399747848511,0.8359087705612183,0.5328330397605896
5,0.7738590240478516,0.8506677746772766,0.0010000000474974,0.4631165075302124,0.710513710975647,0.7674106359481812,0.6786642670631409,0.8513529300689697,0.5945708155632019,0.9069767594337464,0.2743902504444122
6,0.7728733420372009,0.8523077368736267,0.0010000000474974,0.46045983910560606,0.7085158824920654,0.7685472369194031,0.7158568501472473,0.846335768699646,0.5488443970680237,0.8077921867370605,0.4376172721385956
7,0.7729590535163879,0.8519283533096313,0.0010000000474974,0.46114213347434996,0.7094491124153137,0.7664806842803955,0.7798440456390381,0.8596274852752686,0.4720416665077209,0.7224859595298767,0.7851782441139221
8,0.7753589153289795,0.8554641008377075,0.0010000000474974,0.4566158759593963,0.7125335335731506,0.7683405876159668,0.7460507750511169,0.8606016635894775,0.5356971621513367,0.64649897813797,0.8921200633049011
9,0.7755303382873535,0.8551281094551086,0.0010000000474974,0.4558498966693878,0.7115897536277771,0.7714403867721558,0.7364526987075806,0.8432971835136414,0.5213913321495056,0.7780054807662964,0.5342401266098022
10,0.7781015634536743,0.8564426898956299,0.0010000000474974,0.4548135209083557,0.7141225934028625,0.7753667831420898,0.7680463790893555,0.8565702438354492,0.4706534147262573,0.7667398452758789,0.6552532911300659
11,0.7777158617973328,0.8576116561889648,0.0010000000474974,0.4515688526630401,0.7149420976638794,0.7717503905296326,0.7796440720558167,0.8659312725067139,0.4829168021678924,0.7100326418876648,0.8166041374206543
12,0.7794300317764282,0.8579794764518738,0.0010000000474974,0.45212478518486016,0.7162768244743347,0.7752634882926941,0.7824435234069824,0.858914315700531,0.4745548069477081,0.7250000238418579,0.7889305949211121
13,0.7798585891723633,0.8592798113822937,0.0010000000474974,0.4496555733680725,0.7167541980743408,0.7757801413536072,0.7772445678710938,0.8624202609062195,0.4691094160079956,0.7127926349639893,0.7997185587882996
14,0.7810156345367432,0.8602468967437744,0.0010000000474974,0.44805950999259947,0.7184391617774963,0.7761934399604797,0.7636472582817078,0.8656673431396484,0.4812357127666473,0.8289473652839661,0.5614446401596069
15,0.7790443301200867,0.8586152791976929,0.0010000000474974,0.45096487879753105,0.7162808775901794,0.7737135887145996,0.7804439067840576,0.8653937578201294,0.4576411247253418,0.7659465074539185,0.6984052658081055
16,0.7840582728385925,0.8611655831336975,0.0010000000474974,0.4475584435462951,0.7224513292312622,0.7783632874488831,0.7896420955657959,0.8640682697296143,0.4628075659275055,0.7618816494941711,0.7368667721748352
17,0.7817870378494263,0.8617717027664185,0.0010000000474974,0.44562394499778746,0.720480740070343,0.7742302417755127,0.6900619864463806,0.8394685387611389,0.6023868918418884,0.8169934749603271,0.351782351732254
18,0.7825583815574646,0.8613173961639404,0.0010000000474974,0.44668827533721917,0.7204558253288269,0.7773300409317017,0.7632473707199097,0.8611911535263062,0.4828065931797027,0.8089960813522339,0.5820825695991516
