epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7272071838378906,0.7880840301513672,0.0010000000474974,0.5560836100578308,0.7889105081558228,0.6002960801124573,0.6823529601097107,0.8091638684272766,0.6558012962341309,0.6402116417884827,0.8203389644622803
1,0.7668468356132507,0.8402390480041504,0.0010000000474974,0.4734989905357361,0.7998296618461609,0.6950407028198242,0.7092437148094177,0.8144406676292419,0.584924042224884,0.6783625483512878,0.7864406704902649
2,0.7679279446601868,0.846735954284668,0.0010000000474974,0.4635675156116485,0.8187556266784668,0.6720947623252869,0.7764706015586853,0.8454463481903076,0.5353521108627319,0.8374999761581421,0.6813559532165527
3,0.7708107829093933,0.8433466553688049,0.0010000000474974,0.4636205041408539,0.8047741055488586,0.6987416744232178,0.7411764860153198,0.8531864285469055,0.5083481073379517,0.6860158443450928,0.8813559412956238
4,0.7744144201278687,0.8566787242889404,0.0010000000474974,0.4485427343845367,0.8111587762832642,0.6994818449020386,0.7882353067398071,0.8594067692756653,0.4618708491325378,0.8339921236038208,0.7152542471885681
5,0.7657657861709595,0.8451586365699768,0.0010000000474974,0.4649267399311065,0.7937971353530884,0.700962245464325,0.7848739624023438,0.8597118854522705,0.4590908885002136,0.852320671081543,0.6847457885742188
6,0.7733333110809326,0.8550431728363037,0.0010000000474974,0.45028313040733337,0.8139130473136902,0.692820131778717,0.7815126180648804,0.8622711896896362,0.4608506560325622,0.8699551820755005,0.6576271057128906
7,0.7747747898101807,0.8586794137954712,0.0010000000474974,0.44705190300941466,0.8107876777648926,0.700962245464325,0.7714285850524902,0.8582090139389038,0.4673274755477905,0.8533333539962769,0.6508474349975586
8,0.7758558392524719,0.8576959371566772,0.0010000000474974,0.44655936002731317,0.8166811466217041,0.695780873298645,0.7176470756530762,0.8550056219100952,0.5589095950126648,0.661577582359314,0.8813559412956238
9,0.7783783674240112,0.8628910779953003,0.0010000000474974,0.4423482620716095,0.8156089186668396,0.7039230465888977,0.7613445520401001,0.8703389763832092,0.4848288595676422,0.9226519465446472,0.5661016702651978
10,0.7776576280593872,0.8664119243621826,0.0010000000474974,0.4399038159847259,0.8147512674331665,0.7031828165054321,0.7714285850524902,0.870790958404541,0.4668726027011871,0.9076923131942748,0.6000000238418579
11,0.7780179977416992,0.8664173483848572,0.0010000000474974,0.43611024856567376,0.8143712282180786,0.7046632170677185,0.7831932902336121,0.8690621852874756,0.4568871855735779,0.7964285612106323,0.7559322118759155
12,0.7708107829093933,0.8625895977020264,0.0010000000474974,0.44077374577522277,0.8073946833610535,0.6950407028198242,0.7865546345710754,0.872666597366333,0.4492833912372589,0.8925233483314514,0.6474575996398926
13,0.7845045328140259,0.8736186623573303,0.0010000000474974,0.4270146095752716,0.831134557723999,0.6994818449020386,0.7932773232460022,0.8736836314201355,0.4431689381599426,0.8333333134651184,0.7288135886192322
14,0.7801801562309265,0.8662757277488708,0.0010000000474974,0.4362513625621795,0.8131868243217468,0.7120651602745056,0.6873949766159058,0.8608927130699158,0.5843533873558044,0.6288415789604187,0.9016948938369752
15,0.7823423147201538,0.8690474629402161,0.0010000000474974,0.4330321753025055,0.8233765959739685,0.7039230465888977,0.7899159789085388,0.8689322471618652,0.4552160501480102,0.787162184715271,0.7898305058479309
16,0.7834234237670898,0.8668488264083862,0.0010000000474974,0.4362133347988128,0.8249566555023193,0.7046632170677185,0.7731092572212219,0.8654858469963074,0.4601402878761291,0.7877697944641113,0.7423728704452515
