epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7886865139007568,0.8639123439788818,0.0010000000474974,0.4409681618213653,0.7706371545791626,0.7768153548240662,0.8038392066955566,0.8957948684692383,0.4380695712566376,0.7550466060638428,0.8474945425987244
1,0.810884952545166,0.8875162601470947,0.0010000000474974,0.39859468340873716,0.7896535992622375,0.8087909817695618,0.8068386316299438,0.9074525833129884,0.4328875541687011,0.89019376039505,0.6605664491653442
2,0.8120848536491394,0.8936784267425537,0.0010000000474974,0.38729832172393797,0.7933412194252014,0.8058422207832336,0.811437726020813,0.894655704498291,0.4128986597061157,0.8390170335769653,0.7289760112762451
3,0.8153846263885498,0.8958059549331665,0.0010000000474974,0.38296929597854606,0.7966455221176147,0.8097124695777893,0.809838056564331,0.9078235030174256,0.4126322567462921,0.7434782385826111,0.8941176533699036
4,0.8197128772735596,0.8987255096435547,0.0010000000474974,0.37790838479995725,0.8016341328620911,0.8136749267578125,0.6800639629364014,0.9024780988693236,0.6009887456893921,0.9472329616546632,0.320697158575058
5,0.8202700018882751,0.9009369611740112,0.0010000000474974,0.37315330505371086,0.8035193085670471,0.8121083378791809,0.8210358023643494,0.9027937650680542,0.4015271663665771,0.8070175647735596,0.8017429113388062
6,0.8221983909606934,0.902140200138092,0.0010000000474974,0.3711412906646728,0.8037154674530029,0.8172687292098999,0.827034592628479,0.9094123840332032,0.3833808004856109,0.785315215587616,0.857516348361969
7,0.823441207408905,0.9039586782455444,0.0010000000474974,0.367827421426773,0.8055555820465088,0.8177294731140137,0.826234757900238,0.9121233224868774,0.4022029638290405,0.8752631545066833,0.7246187329292297
8,0.8215556144714355,0.9040467739105223,0.0010000000474974,0.3670504450798034,0.8046647310256958,0.813859224319458,0.8346330523490906,0.9181734323501588,0.3719220161437988,0.796445906162262,0.8592592477798462
9,0.8252838850021362,0.905489981174469,0.0010000000474974,0.36443144679069517,0.8096151947975159,0.8162550926208496,0.8366326689720154,0.9181417226791382,0.3684865236282348,0.8244073987007141,0.8183006644248962
10,0.8270409107208252,0.906230628490448,0.0010000000474974,0.3630141675472259,0.8084163069725037,0.8231662511825562,0.7858428359031677,0.9151337146759032,0.4512206315994262,0.9291725158691406,0.5773420333862305
11,0.8254124522209167,0.905987024307251,0.0010000000474974,0.36343202590942375,0.8065858483314514,0.8215997219085693,0.8022395372390747,0.916507124900818,0.4309553205966949,0.9132911562919616,0.6287581920623779
12,0.8269551992416382,0.9082390666007996,0.0010000000474974,0.3593100070953369,0.8081584572792053,0.8233505487442017,0.8342331647872925,0.9181156158447266,0.3703198134899139,0.8547918796539307,0.769498884677887
13,0.8269551992416382,0.9072737097740172,0.0010000000474974,0.36105397939682,0.8105742931365967,0.8193881511688232,0.8252349495887756,0.9151053428649902,0.3979218900203705,0.8710182905197144,0.7267974019050598
