epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.761806070804596,0.8397967219352722,0.0010000000474974,0.4061934590339661,0.9619072079658508,0.7596439123153687,0.8969722390174866,0.8656406402587891,0.3771406590938568,0.9121376872062684,0.9753026366233826
1,0.8229091763496399,0.8783702850341797,0.0010000000474974,0.34404497742652884,0.9650940895080566,0.8289164304733276,0.7880572080612183,0.8939838409423828,0.5909036278724671,0.9733171463012696,0.7772396802902222
2,0.8381398916244507,0.8819807767868042,0.0010000000474974,0.33612957000732424,0.9660006761550904,0.84600430727005,0.8406223654747009,0.8893911242485046,0.4553331017494201,0.9678135514259338,0.8445520401000977
3,0.8397620916366577,0.8897457122802734,0.0010000000474974,0.32332431674003603,0.9674891829490662,0.8465158939361572,0.8721615076065063,0.9074101448059082,0.37809439301490777,0.9641539454460144,0.8857142925262451
4,0.8327324986457825,0.8928282856941223,0.0010000000474974,0.31698774695396414,0.968406081199646,0.8374091982841492,0.9045416116714478,0.9072538614273072,0.32607685327529906,0.9536031484603882,0.9355932474136353
5,0.831921398639679,0.8901746869087219,0.0010000000474974,0.3204898476600647,0.9681506156921388,0.8366929292678833,0.9028595685958862,0.9101231098175048,0.3591810345649719,0.9621976017951964,0.924455225467682
6,0.842375636100769,0.894360363483429,0.0010000000474974,0.3130087494850158,0.9678171873092652,0.8492786288261414,0.8473507165908813,0.9086215496063232,0.4221460103988647,0.9691290259361268,0.8513317108154297
7,0.8379596471786499,0.8913388252258301,0.0010000000474974,0.31897678375244143,0.9686214327812196,0.8433439135551453,0.675357460975647,0.8974750638008118,0.7130639433860779,0.9785344004631042,0.6401937007904053
8,0.8397620916366577,0.8902285695075989,0.0010000000474974,0.319339656829834,0.9661807417869568,0.847743809223175,0.8629100322723389,0.909195601940155,0.3833101570606231,0.9667203426361084,0.872154951095581
9,0.8343546986579895,0.8957566618919373,0.0010000000474974,0.3102553725242615,0.9699159264564514,0.8379207849502563,0.8944491147994995,0.9061770439147948,0.3463840663433075,0.9512437582015992,0.9259079694747924
10,0.8475126028060913,0.8948488831520081,0.0010000000474974,0.3113629758358001,0.9684637784957886,0.8547017574310303,0.836837649345398,0.9086579084396362,0.4474336981773376,0.9729272127151488,0.8353511095046997
11,0.8337238430976868,0.8964737057685852,0.0010000000474974,0.30796732902526847,0.9683364629745485,0.8386370539665222,0.910008430480957,0.9037479758262634,0.3097473263740539,0.9481840133666992,0.9481840133666992
12,0.8462508916854858,0.8971635699272156,0.0010000000474974,0.30807318687438956,0.9693936705589294,0.8523483276367188,0.753153920173645,0.9021172523498536,0.5803281545639039,0.9755469560623168,0.7341404557228088
