epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.9571860432624816,0.9671324491500854,0.0010000000474974,0.134877860546112,0.9594510197639464,0.9936317205429076,0.9359511733055116,0.9728727340698242,0.1558681706190109,0.9353519082069396,0.9956446290016174
1,0.9714028835296632,0.9816200733184814,0.0010000000474974,0.0918685644865036,0.9758554697036744,0.9922473430633544,0.9470072388648988,0.9824739098548888,0.1644977906942367,0.990004539489746,0.949041783809662
2,0.9737723469734192,0.9843737483024596,0.0010000000474974,0.0841220393776893,0.9778221845626832,0.992893397808075,0.9618757367134094,0.976085901260376,0.11002742296457291,0.9636824131011964,0.9939024448394777
3,0.9740175008773804,0.9869756698608398,0.0010000000474974,0.0804209485650062,0.978088915348053,0.992893397808075,0.9218451976776124,0.9879980087280272,0.2106212655305862,0.9947941303253174,0.9155052304267884
4,0.9749979376792908,0.9870768189430236,0.0010000000474974,0.078953243792057,0.9788085222244264,0.9932625889778136,0.9550133347511292,0.9656982421875,0.1359048167467117,0.9556485414505004,0.9947735071182252
5,0.9728736281394958,0.987777054309845,0.0010000000474974,0.077941283583641,0.9773656725883484,0.9923396110534668,0.97102552652359,0.987411379814148,0.0847514773011207,0.9747647643089294,0.9925957918167114
6,0.9763869643211364,0.9876582622528076,0.0010000000474974,0.0746421068906784,0.9800618886947632,0.9935394525527954,0.9046893119812012,0.979362428188324,0.2483385483026504,0.990882933139801,0.8993902206420898
7,0.9770405888557434,0.9886062741279602,0.0010000000474974,0.0716400071978569,0.9804260730743408,0.9939086437225342,0.9717880487442015,0.9914670586586,0.07798196172714231,0.974786341190338,0.9934669137001038
8,0.9755699038505554,0.989896297454834,0.0010000000474974,0.0705114006996154,0.9796940684318542,0.9929856657981871,0.9721692800521852,0.99093359708786,0.0798390487432479,0.9764252305030824,0.9921602606773376
9,0.9763052463531494,0.9899569153785706,0.0010000000474974,0.0702359154820442,0.9807604551315308,0.9927088022232056,0.960350751876831,0.9912019968032836,0.0984730178713798,0.9910394549369812,0.9634146094322203
10,0.9762235283851624,0.989331841468811,0.0010000000474974,0.0696709156036377,0.9806710481643676,0.9927088022232056,0.94433856010437,0.962772011756897,0.1657569239139557,0.9423868060112,0.9973867535591124
11,0.9772040247917176,0.991035223007202,0.0010000000474974,0.0668263062834739,0.9814814925193788,0.9929856657981871,0.8863896131515503,0.9912897944450378,0.2878658304214477,0.9975099563598632,0.8723867535591125
12,0.9773674607276917,0.990554928779602,0.0010000000474974,0.0653780549764633,0.9811338186264038,0.9935394525527954,0.9607319831848145,0.9900937676429749,0.0922568643689155,0.9866844415664672,0.9682055711746216
13,0.9758149981498718,0.991530179977417,0.0010000000474974,0.0673161000013351,0.980049192905426,0.992893397808075,0.9744567275047302,0.9940149784088136,0.0696540007591247,0.978531539440155,0.9925957918167114
14,0.97671377658844,0.991503119468689,0.0010000000474974,0.0660802572965622,0.9816471934318542,0.9922473430633544,0.9759817123413086,0.9922768473625184,0.0715866664648056,0.980215072631836,0.9925957918167114
15,0.9777759909629822,0.9912724494934082,0.0010000000474974,0.0642114877700805,0.9817568063735962,0.993354856967926,0.964544415473938,0.9918659329414368,0.0786533037424087,0.9880372285842896,0.9712543487548828
16,0.9776942729949952,0.9917439818382264,0.0010000000474974,0.0639110580086708,0.9817551374435424,0.9932625889778136,0.9706442952156068,0.9832264184951782,0.0871139670014381,0.9711252450942992,0.9960801601409912
17,0.9758149981498718,0.9901580214500428,0.0010000000474974,0.0664217844605445,0.9810132384300232,0.9918781518936156,0.9717880487442015,0.9912579655647278,0.0737343708276748,0.9755992889404296,0.9925957918167114
18,0.977612555027008,0.9912216067314148,0.0010000000474974,0.0630966052412986,0.982193410396576,0.9927088022232056,0.965688169002533,0.9927756190299988,0.07612502372264861,0.987621545791626,0.9729965329170228
19,0.9784296154975892,0.9919946789741516,0.0010000000474974,0.0618036724627018,0.9822096228599548,0.9936317205429076,0.9733129739761353,0.991724133491516,0.07192428952455521,0.9789156913757324,0.9908536672592164
20,0.9786747097969056,0.9913288950920104,0.0010000000474974,0.0634329095482826,0.9826547503471376,0.9934471845626832,0.9767441749572754,0.9903282523155212,0.0723492482900619,0.979819655418396,0.9939024448394777
21,0.978347897529602,0.9923871159553528,0.0010000000474974,0.0600110292434692,0.9829130172729492,0.9928011298179626,0.9778879284858704,0.9938917756080629,0.0767285952568054,0.9886462688446044,0.9860627055168152
22,0.9785930514335632,0.9920114874839784,0.0010000000474974,0.0613121800124645,0.9827412962913512,0.9932625889778136,0.9370949268341064,0.9898014068603516,0.2025836983919143,0.9958119988441468,0.9320557713508606
23,0.9784296154975892,0.9912729263305664,0.0010000000474974,0.0618637911975383,0.9829145669937134,0.992893397808075,0.976362943649292,0.991226613521576,0.0705964097976684,0.9818809032440186,0.99128919839859
24,0.9794101119041444,0.9937397837638856,0.0005000000237487,0.0570681691169738,0.9836395382881165,0.9932625889778136,0.961113214492798,0.9939850568771362,0.0984401757121086,0.9954832792282104,0.9599303007125854
25,0.9809625148773192,0.9926364421844482,0.0005000000237487,0.0577805712819099,0.9850841760635376,0.9935394525527954,0.9767441749572754,0.9943119883537292,0.06402410364151,0.9823046922683716,0.99128919839859
26,0.9804722666740416,0.9929087162017822,0.0005000000237487,0.0574933849275112,0.9842779040336608,0.9938163161277772,0.975219190120697,0.9896842241287231,0.0715605596303939,0.9777302145957948,0.9943379759788512
27,0.9788381457328796,0.992124319076538,0.0005000000237487,0.0584259033203125,0.9840717911720276,0.9921550750732422,0.9759817123413086,0.994220733642578,0.064625268638134,0.9798023104667664,0.99303138256073
28,0.9799820184707642,0.9921730756759644,0.0005000000237487,0.0597193352878093,0.983738362789154,0.9938163161277772,0.9767441749572754,0.9948620200157166,0.0620074289143085,0.9827213883399964,0.9908536672592164
29,0.9803905487060548,0.9930195808410645,0.0005000000237487,0.0567573010921478,0.9844536185264589,0.9935394525527954,0.9748379588127136,0.9939743876457214,0.0669302175045013,0.9797762632369996,0.991724729537964
30,0.9789198637008668,0.9931697249412536,0.0005000000237487,0.0567107796669006,0.983984649181366,0.9923396110534668,0.9744567275047302,0.9945583939552308,0.0667867267727851,0.9793548583984376,0.991724729537964
31,0.9802271723747252,0.993594229221344,0.0005000000237487,0.0565756894648075,0.9844507575035096,0.993354856967926,0.975219190120697,0.9942433834075928,0.06574801152944561,0.9822741150856018,0.9895470142364502
32,0.9791649580001832,0.993658721446991,0.0005000000237487,0.0561334043741226,0.9844322204589844,0.9921550750732422,0.975219190120697,0.994409203529358,0.0635826194882392,0.9822741150856018,0.9895470142364502
