epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8925219774246216,0.9521441459655762,0.0010000000474974,0.2608247411251068,0.3493413925170898,0.9028368592262268,0.8864226937294006,0.9704623818397522,0.3429702019691467,0.3368920385837555,0.9692832827568054
1,0.915406048297882,0.9657615423202516,0.0010000000474974,0.2013296347856521,0.4107594788074493,0.9205673933029176,0.9264147281646729,0.971306562423706,0.1902470386028289,0.4384236335754394,0.9112628102302552
2,0.9177201390266418,0.9683475494384766,0.0010000000474974,0.1888166081905365,0.41847825050354,0.9283688068389891,0.8742251396179199,0.973105788230896,0.3264874911308288,0.3125,0.9556313753128052
3,0.9159203171730042,0.9709874987602234,0.0010000000474974,0.1793833237886428,0.4131529331207275,0.931205689907074,0.8918216228485107,0.974040985107422,0.2977582609653473,0.3472906351089477,0.9624573588371276
4,0.9145060777664183,0.9718908667564392,0.0010000000474974,0.1755641114711761,0.4087932705879211,0.9297872185707092,0.9258148074150084,0.9747358560562134,0.1829560196399688,0.4364820718765259,0.914675772190094
5,0.91690593957901,0.9732903242111206,0.0010000000474974,0.1687382918596267,0.4165351986885071,0.936170220375061,0.9086182713508606,0.9776990413665771,0.2512230670452118,0.3873626291751861,0.9624573588371276
6,0.9202914237976074,0.9733813405036926,0.0010000000474974,0.16904820621013641,0.4268530607223511,0.931205689907074,0.9350129961967468,0.9782513976097108,0.18607139050960542,0.4726027250289917,0.9419795274734496
7,0.920505702495575,0.9737574458122252,0.0010000000474974,0.1684272301197052,0.4272638261318207,0.9269503355026244,0.9192161560058594,0.9768853187561036,0.2018137520551681,0.4170403480529785,0.9522184133529664
8,0.9229912161827089,0.975129008293152,0.0010000000474974,0.15973550200462341,0.4359059333801269,0.9333333373069764,0.92061585187912,0.97804194688797,0.20707606732845302,0.4207316935062408,0.9419795274734496
9,0.9239339828491212,0.975601315498352,0.0010000000474974,0.1596634548902511,0.4392678737640381,0.936170220375061,0.901019811630249,0.9671432971954346,0.33233992218971253,0.3684895932674408,0.9658703207969666
10,0.9214484691619872,0.975712776184082,0.0010000000474974,0.1590324056148529,0.4306784570217132,0.9319148659706116,0.938012421131134,0.9781930446624756,0.210103685259819,0.4850088059902191,0.9385665655136108
11,0.9252625107765198,0.9761577844619752,0.0010000000474974,0.1568182271718979,0.4436572194099426,0.932624101638794,0.9110177755355836,0.9772104024887084,0.2305997705459594,0.3932584226131439,0.9556313753128052
12,0.9245768189430236,0.9766122102737428,0.0010000000474974,0.1547343891859054,0.441314548254013,0.9333333373069764,0.9132173657417296,0.9795044660568236,0.22035975217819212,0.3994293808937073,0.9556313753128052
