epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.6858795881271362,0.8985995650291443,0.0010000000474974,0.755569360256195,0.7583903670310974,0.5887722373008728,0.7548490166664124,0.9379478693008424,0.9899661779403688,0.7918738126754761,0.7326534986495972
1,0.7076494693756104,0.9135239720344543,0.0010000000474974,0.6851017689704895,0.7592141032218933,0.6541246771812439,0.6858628392219543,0.9025618433952332,0.9573623657226562,0.7269141674041748,0.6264746785163879
2,0.7093636393547058,0.915685772895813,0.0010000000474974,0.6723087644577026,0.7604716420173645,0.6605527997016907,0.4797040522098541,0.7510517835617065,0.9963578271865844,0.52939373254776,0.3457308411598205
3,0.715063214302063,0.9195395708084106,0.0010000000474974,0.6543070292472839,0.7655890583992004,0.6708378195762634,0.5974804759025574,0.8455933332443237,0.9424490332603456,0.6645429134368896,0.4797040522098541
4,0.7160488367080688,0.9215373396873474,0.0010000000474974,0.6433330392837524,0.7659471035003662,0.6735804677009583,0.7130573987960815,0.919725775718689,0.6745032072067261,0.7571697235107422,0.6440711617469788
5,0.7270194888114929,0.9245646595954896,0.0010000000474974,0.6291398024559021,0.770203709602356,0.6836940050125122,0.7176564931869507,0.9140661358833312,0.7123709917068481,0.7699155211448669,0.6744651198387146
6,0.7323334217071533,0.9263175129890442,0.0010000000474974,0.622759244441986,0.7722283601760864,0.6904221177101135,0.6854628920555115,0.9004858136177063,0.7632477879524231,0.7133743762969971,0.6484702825546265
7,0.7408613562583923,0.9278138279914856,0.0010000000474974,0.6165014123916626,0.777323842048645,0.6930790543556213,0.7362527251243591,0.922300100326538,0.6746097803115845,0.7805424928665161,0.6962607502937317
8,0.740004301071167,0.9287935495376588,0.0010000000474974,0.6125399684906006,0.7772120237350464,0.6933790445327759,0.6660667657852173,0.8877612948417664,0.8091994524002075,0.724327027797699,0.5810837745666504
9,0.7450610399246216,0.9296335577964784,0.0010000000474974,0.604611656665802,0.7804015278816223,0.6996357440948486,0.753049373626709,0.9353861212730408,0.603651762008667,0.7757799029350281,0.716056764125824
10,0.7443754076957703,0.92943674325943,0.0010000000474974,0.6022258615493774,0.7787132263183594,0.6976215839385986,0.7294541001319885,0.920013964176178,0.6790580153465271,0.7651309967041016,0.677464485168457
11,0.7558602690696716,0.9349382519721984,0.0005000000237487,0.5735011911392212,0.7894338369369507,0.7146346569061279,0.7584483027458191,0.9344203472137452,0.6182437539100647,0.7879321575164795,0.7154569029808044
12,0.7583458423614502,0.9359051585197448,0.0005000000237487,0.568996570110321,0.790776789188385,0.7172059416770935,0.7748450040817261,0.940696895122528,0.5863724946975708,0.808415412902832,0.722255527973175
13,0.7572745084762573,0.9370882511138916,0.0005000000237487,0.5587069606781006,0.7891092300415039,0.7178915739059448,0.7440512180328369,0.9301046133041382,0.6294798254966736,0.7734513282775879,0.6990602016448975
14,0.7602742910385132,0.937095046043396,0.0005000000237487,0.5584736680984497,0.7921716570854187,0.7198628783226013,0.7476504445075989,0.9337247014045716,0.6101670265197754,0.772956371307373,0.7052589654922485
15,0.7585172653198242,0.9378961324691772,0.0005000000237487,0.5545770144462585,0.7894365787506104,0.7199485898017883,0.7490501999855042,0.9287961721420288,0.6423572301864624,0.7776312828063965,0.7076584696769714
16,0.7604456543922424,0.9381103515625,0.0005000000237487,0.5467358446121215,0.7931050658226013,0.7216627597808838,0.7500500082969666,0.932153344154358,0.6248643398284912,0.7735070586204529,0.7122575640678406
17,0.76468825340271,0.9396387338638306,0.0005000000237487,0.5404299712181091,0.7957891821861267,0.727276623249054,0.7612477540969849,0.940660834312439,0.5804609060287476,0.785667896270752,0.7256548404693604
18,0.7614741921424866,0.9391485452651978,0.0005000000237487,0.5422059512138366,0.791731059551239,0.7246196866035461,0.760847806930542,0.9406349658966064,0.579125702381134,0.7924278974533081,0.7198560237884521
19,0.7673880457878113,0.9404625296592712,0.0005000000237487,0.5296158409118652,0.7976608276367188,0.7306621074676514,0.7466506958007812,0.9347515106201172,0.6121956706047058,0.780830979347229,0.7102579474449158
20,0.7643454074859619,0.9407207369804382,0.0005000000237487,0.5280814385414123,0.7933853268623352,0.7278337478637695,0.7674465179443359,0.9409460425376892,0.5852731466293335,0.7977973818778992,0.7242551445960999
21,0.7674737572669983,0.941530168056488,0.0005000000237487,0.5232391571998596,0.7976757287979126,0.7324191331863403,0.7654469013214111,0.944474756717682,0.5636701583862305,0.7973181009292603,0.7252549529075623
22,0.7709449529647827,0.9421524405479432,0.0005000000237487,0.5156087493896484,0.7987722754478455,0.736061692237854,0.7310537695884705,0.917789340019226,0.6944167613983154,0.7736111283302307,0.6682663559913635
23,0.7677737474441528,0.9424228072166444,0.0005000000237487,0.514709792137146,0.7972872257232666,0.7330190539360046,0.7774444818496704,0.9475201964378356,0.5426797270774841,0.8023912906646729,0.7380523681640625
24,0.7705592513084412,0.9429751038551332,0.0005000000237487,0.5077765798568725,0.799655556678772,0.7361902594566345,0.7558488249778748,0.9374191164970398,0.5885821580886841,0.7806902527809143,0.7146570682525635
25,0.7751874923706055,0.944180965423584,0.0005000000237487,0.499393424987793,0.8028877377510071,0.7387186884880066,0.7582483291625977,0.9414116740226746,0.5769248604774475,0.7814313173294067,0.7270545959472656
26,0.7732590436935425,0.9439906477928162,0.0005000000237487,0.49425085544586184,0.8000278472900391,0.7392757534980774,0.719456136226654,0.923869490623474,0.6636237502098083,0.7441350817680359,0.6786642670631409
27,0.7758302688598633,0.9448867440223694,0.0005000000237487,0.4896469330787659,0.8030773401260376,0.7425755262374878,0.7450509667396545,0.9374569058418274,0.5900002717971802,0.7673267126083374,0.7128574252128601
28,0.7767730951309204,0.9457009434700012,0.0005000000237487,0.47748025417327883,0.8032324910163879,0.7454038858413696,0.7448510527610779,0.9326200485229492,0.6166839599609375,0.767462432384491,0.6942611336708069
29,0.7778872847557068,0.946499764919281,0.0005000000237487,0.473245165348053,0.8050448298454285,0.746775209903717,0.7578484416007996,0.9420763254165648,0.5662888884544373,0.7805825471878052,0.7234553098678589
30,0.7785301208496094,0.9468992352485656,0.0005000000237487,0.4647745704650879,0.802486777305603,0.746775209903717,0.6718656420707703,0.8939319849014282,0.7947343587875366,0.6977859139442444,0.6112777590751648
31,0.7800728678703308,0.9473710060119628,0.0005000000237487,0.4576758360862732,0.8067536950111389,0.7494322061538696,0.7430514097213745,0.9339495897293092,0.614590048789978,0.7649070024490356,0.7156568765640259
32,0.7826012372970581,0.9480891227722168,0.0005000000237487,0.4508326268196106,0.8071901202201843,0.7524319887161255,0.767846405506134,0.9457793831825256,0.5525500178337097,0.7944408655166626,0.7372525334358215
33,0.7853438854217529,0.9489662051200868,0.0005000000237487,0.4401987409591675,0.8092074990272522,0.7570173740386963,0.7536492943763733,0.934092342853546,0.6187155842781067,0.7783783674240112,0.7198560237884521
34,0.7922862768173218,0.9528197646141052,0.0002500000118743,0.40725528359413143,0.8153268694877625,0.7632312178611755,0.7508498430252075,0.9368990659713744,0.5976533889770508,0.7716233730316162,0.7242551445960999
35,0.7955003380775452,0.953853189945221,0.0002500000118743,0.3953783428668976,0.8179506063461304,0.771716296672821,0.7496500611305237,0.9400180578231812,0.577486515045166,0.7740963697433472,0.719456136226654
36,0.7945146560668945,0.9542202949523926,0.0002500000118743,0.3911353862285614,0.817755937576294,0.7705163955688477,0.7794440984725952,0.9491530060768129,0.5311844348907471,0.7978165149688721,0.7598480582237244
