epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7165631055831909,0.9118853211402892,0.0010000000474974,0.701456835269928,0.7581828236579895,0.642254114151001,0.7356528639793396,0.929823875427246,0.6998335790634155,0.7781769037246704,0.6930614113807678
1,0.7413327693939209,0.9306821227073668,0.0010000000474974,0.6102952265739441,0.7679191827774048,0.7006213665008545,0.745250940322876,0.928533673286438,0.6559391021728516,0.7585850358009338,0.7332533597946167
2,0.746603786945343,0.9342021942138672,0.0010000000474974,0.5935993099212646,0.7728837132453918,0.7121062874794006,0.5442911386489868,0.8543016910552979,0.7397618770599365,0.5499474406242371,0.5228953957557678
3,0.7466466426849365,0.9352765083312988,0.0010000000474974,0.5876490378379822,0.7709146738052368,0.7108206748962402,0.7372525334358215,0.93290913105011,0.6098195910453796,0.7540569305419922,0.7154569029808044
4,0.7519605755805969,0.936747908592224,0.0010000000474974,0.5808975005149841,0.7769991159439087,0.7174630165100098,0.7470505833625793,0.9350172877311708,0.6009230017662048,0.7698481678962708,0.7096580862998962
5,0.7496036291122437,0.9370830059051514,0.0010000000474974,0.5780882740020752,0.7758181691169739,0.7182344198226929,0.7556488513946533,0.9402381777763368,0.5819103717803955,0.7937209606170654,0.7178564071655273
6,0.7553889155387878,0.9384806752204896,0.0010000000474974,0.5723851227760315,0.7796453833580017,0.7235482931137085,0.7428514361381531,0.9288206696510316,0.6454177498817444,0.799904465675354,0.6698660254478455
7,0.7519605755805969,0.9384679198265076,0.0010000000474974,0.5725445652008057,0.7768076062202454,0.7205485105514526,0.7344530820846558,0.93425053358078,0.6003130674362183,0.7620592713356018,0.7044591307640076
8,0.7540604472160339,0.9387490749359132,0.0010000000474974,0.5696760320663452,0.7773210406303406,0.7211913466453552,0.7610477805137634,0.9407119154930116,0.574501633644104,0.7915217280387878,0.728054404258728
9,0.7532890439033508,0.9392265677452089,0.0010000000474974,0.5681794786453247,0.7803792357444763,0.7213199138641357,0.7412517666816711,0.9307924509048462,0.6301207542419434,0.7648854851722717,0.7012597322463989
10,0.7578744292259216,0.9398470520973206,0.0010000000474974,0.5652792954444885,0.7805911302566528,0.7266337871551514,0.7298540472984314,0.929533839225769,0.6255812644958496,0.7561343312263489,0.7024595141410828
11,0.7578315734863281,0.9401475191116332,0.0010000000474974,0.5640030407905579,0.7829952836036682,0.7245768308639526,0.7322535514831543,0.9302996397018432,0.6146048903465271,0.7493671178817749,0.7102579474449158
12,0.7600171566009521,0.9410972595214844,0.0010000000474974,0.5595469379425049,0.784527063369751,0.7261624336242676,0.7642471790313721,0.9413654208183287,0.5692492127418518,0.7917026877403259,0.7326534986495972
13,0.7560745477676392,0.9404834508895874,0.0010000000474974,0.5620614194869995,0.7822532057762146,0.7257338762283325,0.7292541265487671,0.930292308330536,0.6319072842597961,0.7460250854492188,0.7130573987960815
14,0.7601457238197327,0.9412720799446106,0.0010000000474974,0.5580627822875976,0.7835330963134766,0.7312191724777222,0.6356728672981262,0.8937202095985413,0.7179702997207642,0.6470463275909424,0.6088781952857971
15,0.7622883915901184,0.9416719675064088,0.0010000000474974,0.5570247673988342,0.7856190800666809,0.7322905659675598,0.7730454206466675,0.942442774772644,0.5767104625701904,0.80030757188797,0.7284542918205261
16,0.7606170773506165,0.9419277906417848,0.0010000000474974,0.55516033411026,0.7834162712097168,0.7283908128738403,0.7656468749046326,0.9430686235427856,0.566706120967865,0.7908284664154053,0.7310537695884705
